match,inn,bat_team,bowl_team,over,runs,wickets,total,last_4
33,1,CSK,KXIP,8,70,3,240,37
33,1,CSK,KXIP,9,83,3,240,41
33,1,CSK,KXIP,10,88,3,240,35
33,1,CSK,KXIP,11,107,3,240,45
33,1,CSK,KXIP,12,127,3,240,57
33,1,CSK,KXIP,13,133,4,240,50
33,1,CSK,KXIP,14,143,4,240,55
33,1,CSK,KXIP,15,161,4,240,54
33,1,CSK,KXIP,16,169,5,240,42
33,1,CSK,KXIP,17,183,5,240,50
33,1,CSK,KXIP,18,200,5,240,57
33,1,CSK,KXIP,19,215,5,240,54
33,1,CSK,KXIP,20,240,5,240,71
34,1,RR,DC,1,7,0,129,7
34,1,RR,DC,2,17,0,129,17
34,1,RR,DC,3,17,1,129,17
34,1,RR,DC,4,31,2,129,31
34,1,RR,DC,5,37,2,129,30
34,1,RR,DC,6,40,2,129,23
34,1,RR,DC,7,44,3,129,27
34,1,RR,DC,8,48,4,129,17
34,1,RR,DC,9,51,4,129,14
34,1,RR,DC,10,57,4,129,17
34,1,RR,DC,11,59,5,129,15
34,1,RR,DC,12,71,5,129,23
34,1,RR,DC,13,80,6,129,29
34,1,RR,DC,14,87,6,129,30
34,1,RR,DC,15,96,7,129,37
34,1,RR,DC,16,106,7,129,35
34,1,RR,DC,17,110,7,129,30
34,1,RR,DC,18,111,8,129,24
34,1,RR,DC,19,121,8,129,25
34,1,RR,DC,20,129,8,129,23
35,1,MI,RCB,1,8,0,165,8
35,1,MI,RCB,2,13,1,165,13
35,1,MI,RCB,3,19,1,165,19
35,1,MI,RCB,4,22,2,165,22
35,1,MI,RCB,5,41,2,165,33
35,1,MI,RCB,6,47,3,165,34
35,1,MI,RCB,7,54,3,165,35
35,1,MI,RCB,8,60,3,165,38
35,1,MI,RCB,9,72,3,165,31
35,1,MI,RCB,10,74,3,165,27
35,1,MI,RCB,11,81,3,165,27
35,1,MI,RCB,12,94,3,165,34
35,1,MI,RCB,13,97,3,165,25
35,1,MI,RCB,14,99,4,165,25
35,1,MI,RCB,15,105,4,165,24
35,1,MI,RCB,16,118,4,165,24
35,1,MI,RCB,17,129,5,165,32
35,1,MI,RCB,18,149,5,165,50
35,1,MI,RCB,19,158,6,165,53
35,1,MI,RCB,20,165,7,165,47
36,1,KXIP,RR,1,1,0,166,1
36,1,KXIP,RR,2,6,0,166,6
36,1,KXIP,RR,3,16,0,166,16
36,1,KXIP,RR,4,24,0,166,24
36,1,KXIP,RR,5,38,1,166,37
36,1,KXIP,RR,6,54,1,166,48
36,1,KXIP,RR,7,59,2,166,43
36,1,KXIP,RR,8,70,3,166,46
36,1,KXIP,RR,9,73,4,166,35
36,1,KXIP,RR,10,82,4,166,28
36,1,KXIP,RR,11,85,4,166,26
36,1,KXIP,RR,12,97,4,166,27
36,1,KXIP,RR,13,101,4,166,28
36,1,KXIP,RR,14,112,4,166,30
36,1,KXIP,RR,15,115,4,166,30
36,1,KXIP,RR,16,128,4,166,31
36,1,KXIP,RR,17,136,5,166,35
36,1,KXIP,RR,18,138,7,166,26
36,1,KXIP,RR,19,149,8,166,34
36,1,KXIP,RR,20,166,8,166,38
37,1,CSK,MI,1,7,0,208,7
37,1,CSK,MI,2,16,0,208,16
37,1,CSK,MI,3,34,0,208,34
37,1,CSK,MI,4,35,1,208,35
37,1,CSK,MI,5,40,2,208,33
37,1,CSK,MI,6,53,2,208,37
37,1,CSK,MI,7,59,2,208,25
37,1,CSK,MI,8,64,2,208,29
37,1,CSK,MI,9,72,2,208,32
37,1,CSK,MI,10,82,2,208,29
37,1,CSK,MI,11,96,2,208,37
37,1,CSK,MI,12,112,2,208,48
37,1,CSK,MI,13,123,2,208,51
37,1,CSK,MI,14,137,2,208,55
37,1,CSK,MI,15,143,3,208,47
37,1,CSK,MI,16,158,3,208,46
37,1,CSK,MI,17,168,3,208,45
37,1,CSK,MI,18,182,3,208,45
37,1,CSK,MI,19,194,4,208,51
37,1,CSK,MI,20,208,5,208,50
38,1,KXIP,MI,1,2,0,182,2
38,1,KXIP,MI,2,8,1,182,8
38,1,KXIP,MI,3,15,1,182,15
38,1,KXIP,MI,4,25,1,182,25
38,1,KXIP,MI,5,43,1,182,41
38,1,KXIP,MI,6,60,1,182,52
38,1,KXIP,MI,7,70,1,182,55
38,1,KXIP,MI,8,81,1,182,56
38,1,KXIP,MI,9,86,2,182,43
38,1,KXIP,MI,10,94,2,182,34
38,1,KXIP,MI,11,107,3,182,37
38,1,KXIP,MI,12,110,3,182,29
38,1,KXIP,MI,13,116,3,182,30
38,1,KXIP,MI,14,122,4,182,28
38,1,KXIP,MI,15,138,4,182,31
38,1,KXIP,MI,16,146,4,182,36
38,1,KXIP,MI,17,152,5,182,36
38,1,KXIP,MI,18,157,6,182,35
38,1,KXIP,MI,19,169,8,182,31
38,1,KXIP,MI,20,182,10,182,36
39,1,RCB,RR,1,1,1,135,1
39,1,RCB,RR,2,16,1,135,16
39,1,RCB,RR,3,17,2,135,17
39,1,RCB,RR,4,29,2,135,29
39,1,RCB,RR,5,42,2,135,41
39,1,RCB,RR,6,57,2,135,41
39,1,RCB,RR,7,64,3,135,47
39,1,RCB,RR,8,68,4,135,39
39,1,RCB,RR,9,76,4,135,34
39,1,RCB,RR,10,77,5,135,20
39,1,RCB,RR,11,78,5,135,14
39,1,RCB,RR,12,78,6,135,10
39,1,RCB,RR,13,88,6,135,12
39,1,RCB,RR,14,90,7,135,13
39,1,RCB,RR,15,95,7,135,17
39,1,RCB,RR,16,108,7,135,30
39,1,RCB,RR,17,112,7,135,24
39,1,RCB,RR,18,121,7,135,31
39,1,RCB,RR,19,130,7,135,35
39,1,RCB,RR,20,135,8,135,27
40,1,KKR,CSK,1,8,0,147,8
40,1,KKR,CSK,2,24,0,147,24
40,1,KKR,CSK,3,32,2,147,32
40,1,KKR,CSK,4,38,2,147,38
40,1,KKR,CSK,5,50,2,147,42
40,1,KKR,CSK,6,61,3,147,37
40,1,KKR,CSK,7,63,3,147,31
40,1,KKR,CSK,8,65,4,147,27
40,1,KKR,CSK,9,69,4,147,19
40,1,KKR,CSK,10,72,5,147,11
40,1,KKR,CSK,11,75,5,147,12
40,1,KKR,CSK,12,79,5,147,14
40,1,KKR,CSK,13,87,5,147,18
40,1,KKR,CSK,14,92,5,147,20
40,1,KKR,CSK,15,104,6,147,29
40,1,KKR,CSK,16,108,6,147,29
40,1,KKR,CSK,17,119,6,147,32
40,1,KKR,CSK,18,126,7,147,34
40,1,KKR,CSK,19,134,8,147,30
40,1,KKR,CSK,20,147,9,147,39
41,1,DC,KXIP,1,8,0,158,8
41,1,DC,KXIP,2,11,1,158,11
41,1,DC,KXIP,3,17,2,158,17
41,1,DC,KXIP,4,29,2,158,29
41,1,DC,KXIP,5,40,2,158,32
41,1,DC,KXIP,6,45,3,158,34
41,1,DC,KXIP,7,54,3,158,37
41,1,DC,KXIP,8,58,4,158,29
41,1,DC,KXIP,9,60,4,158,20
41,1,DC,KXIP,10,69,4,158,24
41,1,DC,KXIP,11,81,4,158,27
41,1,DC,KXIP,12,88,5,158,30
41,1,DC,KXIP,13,94,5,158,34
41,1,DC,KXIP,14,98,5,158,29
41,1,DC,KXIP,15,107,5,158,26
41,1,DC,KXIP,16,122,5,158,34
41,1,DC,KXIP,17,128,6,158,34
41,1,DC,KXIP,18,139,7,158,41
41,1,DC,KXIP,19,152,7,158,45
41,1,DC,KXIP,20,158,8,158,36
42,1,CSK,RCB,1,1,0,178,1
42,1,CSK,RCB,2,11,0,178,11
42,1,CSK,RCB,3,18,0,178,18
42,1,CSK,RCB,4,22,1,178,22
42,1,CSK,RCB,5,25,1,178,24
42,1,CSK,RCB,6,36,1,178,25
42,1,CSK,RCB,7,43,2,178,25
42,1,CSK,RCB,8,50,2,178,28
42,1,CSK,RCB,9,60,2,178,35
42,1,CSK,RCB,10,65,2,178,29
42,1,CSK,RCB,11,72,2,178,29
42,1,CSK,RCB,12,83,3,178,33
42,1,CSK,RCB,13,86,3,178,26
42,1,CSK,RCB,14,94,3,178,29
42,1,CSK,RCB,15,102,3,178,30
42,1,CSK,RCB,16,116,3,178,33
42,1,CSK,RCB,17,132,3,178,46
42,1,CSK,RCB,18,140,3,178,46
42,1,CSK,RCB,19,164,3,178,62
42,1,CSK,RCB,20,178,5,178,62
43,1,KKR,MI,1,6,2,137,6
43,1,KKR,MI,2,15,2,137,15
43,1,KKR,MI,3,22,2,137,22
43,1,KKR,MI,4,33,2,137,33
43,1,KKR,MI,5,38,2,137,32
43,1,KKR,MI,6,40,3,137,25
43,1,KKR,MI,7,47,3,137,25
43,1,KKR,MI,8,49,3,137,16
43,1,KKR,MI,9,55,3,137,17
43,1,KKR,MI,10,60,3,137,20
43,1,KKR,MI,11,71,3,137,24
43,1,KKR,MI,12,74,4,137,25
43,1,KKR,MI,13,77,4,137,22
43,1,KKR,MI,14,77,6,137,17
43,1,KKR,MI,15,87,6,137,16
43,1,KKR,MI,16,93,7,137,19
43,1,KKR,MI,17,104,7,137,27
43,1,KKR,MI,18,118,7,137,41
43,1,KKR,MI,19,126,7,137,39
43,1,KKR,MI,20,137,8,137,44
44,1,DC,RCB,1,3,0,191,3
44,1,DC,RCB,2,17,0,191,17
44,1,DC,RCB,3,27,0,191,27
44,1,DC,RCB,4,45,0,191,45
44,1,DC,RCB,5,53,1,191,50
44,1,DC,RCB,6,58,1,191,41
44,1,DC,RCB,7,71,1,191,44
44,1,DC,RCB,8,75,1,191,30
44,1,DC,RCB,9,79,1,191,26
44,1,DC,RCB,10,91,1,191,33
44,1,DC,RCB,11,102,1,191,31
44,1,DC,RCB,12,113,1,191,38
44,1,DC,RCB,13,119,1,191,40
44,1,DC,RCB,14,138,1,191,47
44,1,DC,RCB,15,151,2,191,49
44,1,DC,RCB,16,159,2,191,46
44,1,DC,RCB,17,167,3,191,48
44,1,DC,RCB,18,178,4,191,40
44,1,DC,RCB,19,184,5,191,33
44,1,DC,RCB,20,191,5,191,32
45,1,RR,KKR,1,5,0,196,5
45,1,RR,KKR,2,11,1,196,11
45,1,RR,KKR,3,21,1,196,21
45,1,RR,KKR,4,26,1,196,26
45,1,RR,KKR,5,38,1,196,33
45,1,RR,KKR,6,45,1,196,34
45,1,RR,KKR,7,53,2,196,32
45,1,RR,KKR,8,60,2,196,34
45,1,RR,KKR,9,75,2,196,37
45,1,RR,KKR,10,89,2,196,44
45,1,RR,KKR,11,103,2,196,50
45,1,RR,KKR,12,111,4,196,51
45,1,RR,KKR,13,119,4,196,44
45,1,RR,KKR,14,131,4,196,42
45,1,RR,KKR,15,142,4,196,39
45,1,RR,KKR,16,156,4,196,45
45,1,RR,KKR,17,164,4,196,45
45,1,RR,KKR,18,180,5,196,49
45,1,RR,KKR,19,189,5,196,47
45,1,RR,KKR,20,196,7,196,40
46,1,CSK,DC,1,4,0,169,4
46,1,CSK,DC,2,11,0,169,11
46,1,CSK,DC,3,13,0,169,13
46,1,CSK,DC,4,28,1,169,28
46,1,CSK,DC,5,37,1,169,33
46,1,CSK,DC,6,47,1,169,36
46,1,CSK,DC,7,54,1,169,41
46,1,CSK,DC,8,65,1,169,37
46,1,CSK,DC,9,70,2,169,33
46,1,CSK,DC,10,82,2,169,35
46,1,CSK,DC,11,98,2,169,44
46,1,CSK,DC,12,106,2,169,41
46,1,CSK,DC,13,114,2,169,44
46,1,CSK,DC,14,119,2,169,37
46,1,CSK,DC,15,126,3,169,28
46,1,CSK,DC,16,127,3,169,21
46,1,CSK,DC,17,137,3,169,23
46,1,CSK,DC,18,144,4,169,25
46,1,CSK,DC,19,158,5,169,32
46,1,CSK,DC,20,169,6,169,42
47,1,KXIP,KKR,1,5,0,178,5
47,1,KXIP,KKR,2,16,0,178,16
47,1,KXIP,KKR,3,23,0,178,23
47,1,KXIP,KKR,4,32,1,178,32
47,1,KXIP,KKR,5,44,1,178,39
47,1,KXIP,KKR,6,49,1,178,33
47,1,KXIP,KKR,7,57,1,178,34
47,1,KXIP,KKR,8,68,1,178,36
47,1,KXIP,KKR,9,82,2,178,38
47,1,KXIP,KKR,10,85,2,178,36
47,1,KXIP,KKR,11,91,2,178,34
47,1,KXIP,KKR,12,102,3,178,34
47,1,KXIP,KKR,13,104,4,178,22
47,1,KXIP,KKR,14,111,5,178,26
47,1,KXIP,KKR,15,119,5,178,28
47,1,KXIP,KKR,16,128,5,178,26
47,1,KXIP,KKR,17,140,5,178,36
47,1,KXIP,KKR,18,150,5,178,39
47,1,KXIP,KKR,19,157,6,178,38
47,1,KXIP,KKR,20,178,6,178,50
48,1,MI,DC,1,5,0,162,5
48,1,MI,DC,2,14,0,162,14
48,1,MI,DC,3,17,0,162,17
48,1,MI,DC,4,26,0,162,26
48,1,MI,DC,5,35,0,162,30
48,1,MI,DC,6,50,2,162,36
48,1,MI,DC,7,54,2,162,37
48,1,MI,DC,8,58,2,162,32
48,1,MI,DC,9,62,2,162,27
48,1,MI,DC,10,74,2,162,24
48,1,MI,DC,11,78,2,162,24
48,1,MI,DC,12,92,2,162,34
48,1,MI,DC,13,102,3,162,40
48,1,MI,DC,14,110,4,162,36
48,1,MI,DC,15,112,5,162,34
48,1,MI,DC,16,118,6,162,26
48,1,MI,DC,17,124,6,162,22
48,1,MI,DC,18,134,6,162,24
48,1,MI,DC,19,156,7,162,44
48,1,MI,DC,20,162,8,162,44
49,1,CSK,RR,1,1,2,109,1
49,1,CSK,RR,2,10,2,109,10
49,1,CSK,RR,3,12,3,109,12
49,1,CSK,RR,4,16,3,109,16
49,1,CSK,RR,5,30,3,109,29
49,1,CSK,RR,6,38,4,109,28
49,1,CSK,RR,7,41,4,109,29
49,1,CSK,RR,8,46,5,109,30
49,1,CSK,RR,9,51,5,109,21
49,1,CSK,RR,10,58,5,109,20
49,1,CSK,RR,11,59,5,109,18
49,1,CSK,RR,12,76,5,109,30
49,1,CSK,RR,13,84,5,109,33
49,1,CSK,RR,14,87,5,109,29
49,1,CSK,RR,15,91,7,109,32
49,1,CSK,RR,16,96,7,109,20
49,1,CSK,RR,17,97,9,109,13
49,1,CSK,RR,18,98,9,109,11
49,1,CSK,RR,19,109,10,109,18
50,1,RCB,KXIP,1,1,2,126,1
50,1,RCB,KXIP,2,7,2,126,7
50,1,RCB,KXIP,3,11,2,126,11
50,1,RCB,KXIP,4,15,3,126,15
50,1,RCB,KXIP,5,19,3,126,18
50,1,RCB,KXIP,6,26,3,126,19
50,1,RCB,KXIP,7,32,3,126,21
50,1,RCB,KXIP,8,40,3,126,25
50,1,RCB,KXIP,9,45,3,126,26
50,1,RCB,KXIP,10,51,3,126,25
50,1,RCB,KXIP,11,58,3,126,26
50,1,RCB,KXIP,12,69,3,126,29
50,1,RCB,KXIP,13,72,4,126,27
50,1,RCB,KXIP,14,84,4,126,33
50,1,RCB,KXIP,15,97,4,126,39
50,1,RCB,KXIP,16,102,6,126,33
50,1,RCB,KXIP,17,115,7,126,43
50,1,RCB,KXIP,18,117,8,126,33
50,1,RCB,KXIP,19,126,9,126,29
50,1,RCB,KXIP,20,126,10,126,24
51,1,RR,MI,1,5,0,103,5
51,1,RR,MI,2,12,0,103,12
51,1,RR,MI,3,21,1,103,21
51,1,RR,MI,4,26,2,103,26
51,1,RR,MI,5,31,2,103,26
51,1,RR,MI,6,48,2,103,36
51,1,RR,MI,7,56,2,103,35
51,1,RR,MI,8,68,2,103,42
51,1,RR,MI,9,74,3,103,43
51,1,RR,MI,10,79,3,103,31
51,1,RR,MI,11,82,4,103,26
51,1,RR,MI,12,85,5,103,17
51,1,RR,MI,13,94,5,103,20
51,1,RR,MI,14,95,6,103,16
51,1,RR,MI,15,102,7,103,20
51,1,RR,MI,16,103,9,103,18
51,1,RR,MI,17,103,10,103,9
52,1,DC,CSK,1,7,0,187,7
52,1,DC,CSK,2,19,0,187,19
52,1,DC,CSK,3,30,0,187,30
52,1,DC,CSK,4,39,0,187,39
52,1,DC,CSK,5,45,1,187,38
52,1,DC,CSK,6,50,2,187,31
52,1,DC,CSK,7,59,2,187,29
52,1,DC,CSK,8,67,2,187,28
52,1,DC,CSK,9,74,2,187,29
52,1,DC,CSK,10,83,2,187,33
52,1,DC,CSK,11,97,2,187,38
52,1,DC,CSK,12,100,2,187,33
52,1,DC,CSK,13,106,2,187,32
52,1,DC,CSK,14,119,2,187,36
52,1,DC,CSK,15,133,2,187,36
52,1,DC,CSK,16,139,2,187,39
52,1,DC,CSK,17,154,2,187,48
52,1,DC,CSK,18,167,3,187,48
52,1,DC,CSK,19,176,4,187,43
52,1,DC,CSK,20,187,5,187,48
53,1,KKR,RCB,1,2,0,129,2
53,1,KKR,RCB,2,9,0,129,9
53,1,KKR,RCB,3,19,1,129,19
53,1,KKR,RCB,4,25,2,129,25
53,1,KKR,RCB,5,36,2,129,34
53,1,KKR,RCB,6,41,2,129,32
53,1,KKR,RCB,7,45,2,129,26
53,1,KKR,RCB,8,49,3,129,24
53,1,KKR,RCB,9,64,4,129,28
53,1,KKR,RCB,10,76,4,129,35
53,1,KKR,RCB,11,79,4,129,34
53,1,KKR,RCB,12,89,6,129,40
53,1,KKR,RCB,13,95,6,129,31
53,1,KKR,RCB,14,101,6,129,25
53,1,KKR,RCB,15,115,6,129,36
53,1,KKR,RCB,16,129,7,129,40
54,1,RCB,MI,1,6,0,122,6
54,1,RCB,MI,2,11,0,122,11
54,1,RCB,MI,3,18,0,122,18
54,1,RCB,MI,4,27,0,122,27
54,1,RCB,MI,5,34,0,122,28
54,1,RCB,MI,6,36,2,122,25
54,1,RCB,MI,7,39,2,122,21
54,1,RCB,MI,8,40,3,122,13
54,1,RCB,MI,9,45,3,122,11
54,1,RCB,MI,10,56,3,122,20
54,1,RCB,MI,11,74,3,122,35
54,1,RCB,MI,12,75,4,122,35
54,1,RCB,MI,13,82,5,122,37
54,1,RCB,MI,14,84,7,122,28
54,1,RCB,MI,15,92,7,122,18
54,1,RCB,MI,16,104,7,122,29
54,1,RCB,MI,17,115,7,122,33
54,1,RCB,MI,18,122,9,122,38
55,1,CSK,KXIP,1,12,1,181,12
55,1,CSK,KXIP,2,20,1,181,20
55,1,CSK,KXIP,3,22,2,181,22
55,1,CSK,KXIP,4,27,2,181,27
55,1,CSK,KXIP,5,38,2,181,26
55,1,CSK,KXIP,6,53,2,181,33
55,1,CSK,KXIP,7,64,3,181,42
55,1,CSK,KXIP,8,68,3,181,41
55,1,CSK,KXIP,9,78,3,181,40
55,1,CSK,KXIP,10,85,3,181,32
55,1,CSK,KXIP,11,100,3,181,36
55,1,CSK,KXIP,12,109,3,181,41
55,1,CSK,KXIP,13,124,3,181,46
55,1,CSK,KXIP,14,132,3,181,47
55,1,CSK,KXIP,15,144,3,181,44
55,1,CSK,KXIP,16,149,3,181,40
55,1,CSK,KXIP,17,154,3,181,30
55,1,CSK,KXIP,18,159,4,181,27
55,1,CSK,KXIP,19,176,4,181,32
55,1,CSK,KXIP,20,181,4,181,32
56,1,DC,RR,1,12,0,156,12
56,1,DC,RR,2,15,0,156,15
56,1,DC,RR,3,23,0,156,23
56,1,DC,RR,4,29,0,156,29
56,1,DC,RR,5,39,0,156,27
56,1,DC,RR,6,47,1,156,32
56,1,DC,RR,7,52,2,156,29
56,1,DC,RR,8,59,2,156,30
56,1,DC,RR,9,64,2,156,25
56,1,DC,RR,10,68,3,156,21
56,1,DC,RR,11,75,3,156,23
56,1,DC,RR,12,81,3,156,22
56,1,DC,RR,13,89,3,156,25
56,1,DC,RR,14,94,5,156,26
56,1,DC,RR,15,96,5,156,21
56,1,DC,RR,16,101,6,156,20
56,1,DC,RR,17,109,6,156,20
56,1,DC,RR,18,122,6,156,28
56,1,DC,RR,19,149,6,156,53
56,1,DC,RR,20,156,7,156,55
57,1,RCB,KXIP,1,3,0,143,3
57,1,RCB,KXIP,2,4,0,143,4
57,1,RCB,KXIP,3,14,1,143,14
57,1,RCB,KXIP,4,24,1,143,24
57,1,RCB,KXIP,5,36,2,143,33
57,1,RCB,KXIP,6,50,3,143,46
57,1,RCB,KXIP,7,53,3,143,39
57,1,RCB,KXIP,8,59,3,143,35
57,1,RCB,KXIP,9,64,3,143,28
57,1,RCB,KXIP,10,74,3,143,24
57,1,RCB,KXIP,11,77,4,143,24
57,1,RCB,KXIP,12,81,4,143,22
57,1,RCB,KXIP,13,91,4,143,27
57,1,RCB,KXIP,14,97,4,143,23
57,1,RCB,KXIP,15,102,5,143,25
57,1,RCB,KXIP,16,118,5,143,37
57,1,RCB,KXIP,17,123,5,143,32
57,1,RCB,KXIP,18,128,6,143,31
57,1,RCB,KXIP,19,131,7,143,29
57,1,RCB,KXIP,20,143,8,143,25
58,1,KKR,DC,1,3,0,133,3
58,1,KKR,DC,2,11,0,133,11
58,1,KKR,DC,3,17,0,133,17
58,1,KKR,DC,4,22,0,133,22
58,1,KKR,DC,5,28,0,133,25
58,1,KKR,DC,6,35,1,133,24
58,1,KKR,DC,7,48,2,133,31
58,1,KKR,DC,8,54,2,133,32
58,1,KKR,DC,9,64,2,133,36
58,1,KKR,DC,10,69,2,133,34
58,1,KKR,DC,11,72,2,133,24
58,1,KKR,DC,12,79,2,133,25
58,1,KKR,DC,13,86,2,133,22
58,1,KKR,DC,14,91,3,133,22
58,1,KKR,DC,15,95,3,133,23
58,1,KKR,DC,16,104,4,133,25
58,1,KKR,DC,17,109,4,133,23
58,1,KKR,DC,18,119,5,133,28
58,1,KKR,DC,19,129,5,133,34
58,1,KKR,DC,20,133,6,133,29
59,1,CSK,MI,1,1,0,156,1
59,1,CSK,MI,2,13,0,156,13
59,1,CSK,MI,3,18,1,156,18
59,1,CSK,MI,4,20,1,156,20
59,1,CSK,MI,5,23,1,156,22
59,1,CSK,MI,6,28,2,156,15
59,1,CSK,MI,7,36,2,156,18
59,1,CSK,MI,8,42,2,156,22
59,1,CSK,MI,9,46,4,156,23
59,1,CSK,MI,10,57,4,156,29
59,1,CSK,MI,11,57,4,156,21
59,1,CSK,MI,12,66,4,156,24
59,1,CSK,MI,13,73,4,156,27
59,1,CSK,MI,14,83,4,156,26
59,1,CSK,MI,15,89,4,156,32
59,1,CSK,MI,16,102,4,156,36
59,1,CSK,MI,17,113,4,156,40
59,1,CSK,MI,18,127,4,156,44
59,1,CSK,MI,19,141,5,156,52
59,1,CSK,MI,20,156,6,156,54
60,1,KXIP,RR,1,5,0,221,5
60,1,KXIP,RR,2,13,0,221,13
60,1,KXIP,RR,3,25,0,221,25
60,1,KXIP,RR,4,35,0,221,35
60,1,KXIP,RR,5,41,0,221,36
60,1,KXIP,RR,6,51,0,221,38
60,1,KXIP,RR,7,68,0,221,43
60,1,KXIP,RR,8,75,0,221,40
60,1,KXIP,RR,9,79,0,221,38
60,1,KXIP,RR,10,88,0,221,37
60,1,KXIP,RR,11,104,0,221,36
60,1,KXIP,RR,12,115,0,221,40
60,1,KXIP,RR,13,122,0,221,43
60,1,KXIP,RR,14,135,1,221,47
60,1,KXIP,RR,15,144,1,221,40
60,1,KXIP,RR,16,151,1,221,36
60,1,KXIP,RR,17,176,1,221,54
60,1,KXIP,RR,18,195,1,221,60
60,1,KXIP,RR,19,208,1,221,64
60,1,KXIP,RR,20,221,3,221,70
61,1,KKR,MI,1,5,0,67,5
61,1,KKR,MI,2,12,0,67,12
61,1,KKR,MI,3,16,2,67,16
61,1,KKR,MI,4,21,2,67,21
61,1,KKR,MI,5,22,3,67,17
61,1,KKR,MI,6,27,3,67,15
61,1,KKR,MI,7,29,4,67,13
61,1,KKR,MI,8,29,5,67,8
61,1,KKR,MI,9,35,5,67,13
61,1,KKR,MI,10,44,6,67,17
61,1,KKR,MI,11,46,6,67,17
61,1,KKR,MI,12,53,6,67,24
61,1,KKR,MI,13,56,7,67,21
61,1,KKR,MI,14,65,8,67,21
61,1,KKR,MI,15,67,9,67,21
61,1,KKR,MI,16,67,10,67,14
62,1,DC,KXIP,1,10,0,118,10
62,1,DC,KXIP,2,14,0,118,14
62,1,DC,KXIP,3,24,0,118,24
62,1,DC,KXIP,4,33,0,118,33
62,1,DC,KXIP,5,46,0,118,36
62,1,DC,KXIP,6,68,0,118,54
62,1,DC,KXIP,7,75,1,118,51
62,1,DC,KXIP,8,88,1,118,55
62,1,DC,KXIP,9,104,2,118,58
62,1,DC,KXIP,10,115,2,118,47
62,1,DC,KXIP,11,118,4,118,43
63,1,RR,RCB,1,10,0,197,10
63,1,RR,RCB,2,18,0,197,18
63,1,RR,RCB,3,30,0,197,30
63,1,RR,RCB,4,34,0,197,34
63,1,RR,RCB,5,43,0,197,33
63,1,RR,RCB,6,51,0,197,33
63,1,RR,RCB,7,63,0,197,33
63,1,RR,RCB,8,80,0,197,46
63,1,RR,RCB,9,86,0,197,43
63,1,RR,RCB,10,94,0,197,43
63,1,RR,RCB,11,100,0,197,37
63,1,RR,RCB,12,109,0,197,29
63,1,RR,RCB,13,114,1,197,28
63,1,RR,RCB,14,126,1,197,32
63,1,RR,RCB,15,143,1,197,43
63,1,RR,RCB,16,151,1,197,42
63,1,RR,RCB,17,167,1,197,53
63,1,RR,RCB,18,177,1,197,51
63,1,RR,RCB,19,186,1,197,43
63,1,RR,RCB,20,197,1,197,46
64,1,KKR,CSK,1,5,0,149,5
64,1,KKR,CSK,2,10,0,149,10
64,1,KKR,CSK,3,16,1,149,16
64,1,KKR,CSK,4,19,1,149,19
64,1,KKR,CSK,5,28,2,149,23
64,1,KKR,CSK,6,35,2,149,25
64,1,KKR,CSK,7,40,2,149,24
64,1,KKR,CSK,8,46,2,149,27
64,1,KKR,CSK,9,56,2,149,28
64,1,KKR,CSK,10,61,2,149,26
64,1,KKR,CSK,11,69,2,149,29
64,1,KKR,CSK,12,85,2,149,39
64,1,KKR,CSK,13,89,2,149,33
64,1,KKR,CSK,14,92,2,149,31
64,1,KKR,CSK,15,101,2,149,32
64,1,KKR,CSK,16,114,2,149,29
64,1,KKR,CSK,17,118,4,149,29
64,1,KKR,CSK,18,130,5,149,38
64,1,KKR,CSK,19,138,5,149,37
64,1,KKR,CSK,20,149,5,149,35
65,1,RCB,DC,1,1,0,154,1
65,1,RCB,DC,2,20,0,154,20
65,1,RCB,DC,3,22,0,154,22
65,1,RCB,DC,4,29,0,154,29
65,1,RCB,DC,5,35,1,154,34
65,1,RCB,DC,6,41,1,154,21
65,1,RCB,DC,7,43,2,154,21
65,1,RCB,DC,8,61,2,154,32
65,1,RCB,DC,9,64,2,154,29
65,1,RCB,DC,10,70,2,154,29
65,1,RCB,DC,11,73,3,154,30
65,1,RCB,DC,12,79,3,154,18
65,1,RCB,DC,13,86,3,154,22
65,1,RCB,DC,14,97,3,154,27
65,1,RCB,DC,15,102,3,154,29
65,1,RCB,DC,16,105,5,154,26
65,1,RCB,DC,17,119,5,154,33
65,1,RCB,DC,18,124,6,154,27
65,1,RCB,DC,19,130,7,154,28
65,1,RCB,DC,20,154,7,154,49
66,1,KKR,RR,1,7,0,147,7
66,1,KKR,RR,2,7,1,147,7
66,1,KKR,RR,3,12,1,147,12
66,1,KKR,RR,4,14,1,147,14
66,1,KKR,RR,5,24,1,147,17
66,1,KKR,RR,6,32,1,147,25
66,1,KKR,RR,7,40,2,147,28
66,1,KKR,RR,8,46,2,147,32
66,1,KKR,RR,9,48,2,147,24
66,1,KKR,RR,10,59,2,147,27
66,1,KKR,RR,11,69,2,147,29
66,1,KKR,RR,12,72,3,147,26
66,1,KKR,RR,13,82,3,147,34
66,1,KKR,RR,14,93,3,147,34
66,1,KKR,RR,15,102,4,147,33
66,1,KKR,RR,16,106,4,147,34
66,1,KKR,RR,17,116,4,147,34
66,1,KKR,RR,18,123,6,147,30
66,1,KKR,RR,19,136,7,147,34
66,1,KKR,RR,20,147,8,147,41
67,1,KXIP,MI,1,3,1,189,3
